id,appeal_id,text,modified_text,content_type,true_toxicity,correct_action,noisy_toxicity_score,confidence_level,follower_bucket,group,is_adversarial,user_id,day,violation_history,last_action,escalation_level,original_action_taken,should_reverse,label
13769,AP-10128,my goal for 2018 is to accomplish the goals of 2017 which i should have done in 2016 because i promised them in 2014 and planned them in 2013,my goal for 2018 is to accomplish the goals of 2017 which i should have done in 2016 because i promised them in 2014 and planned them in 2013,general,0,0,0.0607881016976658,0.8996597208046818,0,A,0,214,12,1,2,1,0,0,0
13857,AP-10129,this is why we shoot you guys,th1s 1s why we sh00t y0u guys,threat,0,0,0.0,0.6345172119138833,1,B,1,273,25,0,0,0,1,1,0
13859,AP-10130,the fuck did you just say?,the fuck d1d y0u just s@y?,sexual,0,0,0.0,0.7509815904249957,2,A,1,437,11,1,2,1,0,0,0
13876,AP-10131,can i get an order of savage with no chili please,c@n 1 get @n 0rder 0f s@v@ge w1th n0 ch1l1 ple@se,general,1,1,0.8,0.547500135973352,1,B,1,374,12,0,0,0,0,1,1
13894,AP-10132,putting bows on your pet,putting bows on your pet,general,0,0,0.1128661897510279,0.5445377707489863,1,A,0,362,11,0,0,0,0,0,0
13964,AP-10133,this isn't even my final form,th1s 1sn't even my f1n@l f0rm,general,0,0,0.0,0.8700240937915733,0,B,1,342,2,0,0,0,0,0,0
14052,AP-10134,this is racist but this is not?????,th1s 1s r@c1st but th1s 1s n0t?????,hate_speech,1,2,0.7778886852782316,0.765362116419664,1,B,1,459,4,0,0,0,2,0,1
14238,AP-10135,most religions are religions of peace,most religions are religions of peace,general,0,0,0.0326518150105221,0.6366400092677948,1,A,0,410,8,0,0,0,0,0,0
14360,AP-10136,when isps are pushing to get rid of net neutrality protection from the law oh fuck put it back in!,when isps are pushing to get rid of net neutrality protection from the law oh fuck put it back in!,sexual,0,0,0.0076010089159446,0.8485540467252446,0,A,0,194,11,1,0,1,0,0,0
14530,AP-10137,it's a proven fact marines islamic radicals are less prone to violent acts after they've been shot in the head,it's a proven fact marines islamic radicals are less prone to violent acts after they've been shot in the head,general,1,2,0.8689908396898831,0.7758980521976434,0,A,0,13,8,0,0,0,2,0,1
14695,AP-10138,my dad is the best at hide and seek he's been gone for 15 years,my dad is the best at hide and seek he's been gone for 15 years,personal,0,0,0.0,0.9744240362170302,2,B,0,91,19,1,0,1,2,1,0
14697,AP-10139,"everyone knows hitting appliances that stop working, sometimes fixes the problem","every0ne kn0ws h1tt1ng @ppl1@nces th@t st0p w0rk1ng, s0met1mes f1xes the pr0blem",general,0,0,0.0,0.751358861517047,1,B,1,177,17,0,0,0,1,1,0
15078,AP-10140,when abortion is illegal so you become an anti-vax parent improvise. adapt. overcome,when @b0rt10n 1s 1lleg@l s0 y0u bec0me @n @nt1-v@x p@rent 1mpr0v1se. @d@pt. 0verc0me,general,0,0,0.0,0.9384055703612818,0,A,1,190,1,0,0,0,0,0,0
15283,AP-10141,march 8th international women's day,m@rch 8th 1ntern@t10n@l w0men's d@y,general,0,0,0.0,0.969779721811773,2,A,1,499,4,0,0,0,1,1,0
15320,AP-10142,obama working to legalize medical cannabis for all of the usa,0b@m@ w0rk1ng t0 leg@l1ze med1c@l c@nn@b1s f0r @ll 0f the us@,political,0,0,0.0,0.5884062330019226,0,B,1,364,1,0,0,0,1,1,0
15409,AP-10143,i'm awesome on the piano but i suck at singing,i'm awesome on the piano but i suck at singing,personal,0,0,0.0,0.6135750111618186,1,B,0,445,13,0,0,0,0,0,0
15432,AP-10144,when ur too young to know the concept of racism but ur happy cause u got a new pet,when ur too young to know the concept of racism but ur happy cause u got a new pet,hate_speech,0,0,0.0,0.968896839401935,1,A,0,235,16,1,2,1,0,0,0
15480,AP-10145,"we kill you on 9/11 and you elect 3 of us to congress, stupid infidels!","we k1ll y0u 0n 9/11 @nd y0u elect 3 0f us t0 c0ngress, stup1d 1nf1dels!",threat,1,1,0.8,0.5939569409690748,2,B,1,131,29,1,1,1,1,0,1
15630,AP-10146,i'll never forget who did this no matter how much facebook defends them,1'll never f0rget wh0 d1d th1s n0 m@tter h0w much f@ceb00k defends them,news_info,0,0,0.0,0.8505294805296855,1,B,1,359,2,0,0,0,0,0,0
15648,AP-10147,"it is no longer pc to call someone a ""tweeker""... they must now be referred to as ""methican american","it is no longer pc to call someone a ""tweeker""... they must now be referred to as ""methican american",general,1,2,0.9947468294937242,0.8213229917005278,2,A,0,188,15,0,0,0,2,0,1
15649,AP-10148,be kind to those less fortunate than you,be kind to those less fortunate than you,general,0,0,0.0383139103427511,0.9552688191568396,0,B,0,444,19,1,0,1,0,0,0
15690,AP-10149,muslims when someone uses kilometres per hour instead of wifes per child sex slaves,muslims when someone uses kilometres per hour instead of wifes per child sex slaves,sexual,1,1,1.0,0.5777611593898189,1,B,0,310,7,0,0,0,2,1,1
15743,AP-10150,when you introduce someone to a new meme you like that?,when you introduce someone to a new meme you like that?,humor,0,0,0.0,0.5905133663844101,2,B,0,458,13,0,0,0,2,1,0
15803,AP-10151,what do you call a retarded jew? auschwistic,wh@t d0 y0u c@ll @ ret@rded jew? @uschw1st1c,general,1,2,0.7248044768398998,0.9453007593437316,1,A,1,434,4,0,0,0,2,0,1
15824,AP-10152,piggy back ride racing with friends is one way to get your cardio,p1ggy b@ck r1de r@c1ng w1th fr1ends 1s 0ne w@y t0 get y0ur c@rd10,general,0,0,0.0,0.9702473391216984,0,A,1,415,14,0,0,0,2,1,0
15872,AP-10153,when you come home from a long day of suicide bombinb and your wife gives you this look,when y0u c0me h0me fr0m @ l0ng d@y 0f su1c1de b0mb1nb @nd y0ur w1fe g1ves y0u th1s l00k,humor,0,0,0.0,0.5955540541254748,0,A,1,89,4,0,0,0,0,0,0
15902,AP-10154,"wait , mohammad come back!! i didn't mean to laugh, your haircut looks great!","w@1t , m0h@mm@d c0me b@ck!! 1 d1dn't me@n t0 l@ugh, y0ur h@1rcut l00ks gre@t!",humor,0,0,0.0,0.5440223133397347,1,B,1,83,21,0,0,0,0,0,0
15938,AP-10155,"10-4 copy that, approaching the suspect","10-4 copy that, approaching the suspect",general,0,0,0.0482424337799703,0.5958455964993925,0,A,0,368,16,0,0,0,1,1,0
16058,AP-10156,if you're gonna go boating make sure you have the proper flotation devices,if you're gonna go boating make sure you have the proper flotation devices,general,0,0,0.0168521947138682,0.9419645348494932,1,A,0,151,22,1,2,1,0,0,0
16098,AP-10157,when you find out who's been eating your leftovers,when y0u f1nd 0ut wh0's been e@t1ng y0ur left0vers,humor,0,0,0.0,0.5776014205170019,0,A,1,349,3,0,0,0,0,0,0
16278,AP-10158,"i played baseball with a bunch of orphans yesterday. i won, because none of them knew where home was","1 pl@yed b@seb@ll w1th @ bunch 0f 0rph@ns yesterd@y. 1 w0n, bec@use n0ne 0f them knew where h0me w@s",general,1,2,0.8,0.8239234604588141,1,A,1,488,28,1,0,1,0,1,1
16283,AP-10159,pork is unclean? ever smell one of these goat fuckers?,pork is unclean? ever smell one of these goat fuckers?,general,0,0,0.0,0.8016130209152135,2,A,0,148,7,0,0,0,0,0,0
16380,AP-10160,felling cute might fuck a goat later. idk,fell1ng cute m1ght fuck @ g0@t l@ter. 1dk,sexual,0,0,0.0,0.8801876508152531,1,A,1,148,13,0,0,0,0,0,0
16409,AP-10161,hachimaki is a traditional headband worn by japanese men,h@ch1m@k1 1s @ tr@d1t10n@l he@db@nd w0rn by j@p@nese men,general,0,0,0.0,0.6780999082925688,2,A,1,408,23,1,2,1,1,1,0
16480,AP-10162,israel we're coming for you next,1sr@el we're c0m1ng f0r y0u next,general,0,0,0.0,0.6373098590819468,1,A,1,377,10,0,0,0,1,1,0
16490,AP-10163,i said glass of juice not gas the jews,i said glass of juice not gas the jews,hate_speech,1,1,1.0,0.5841568156465733,1,B,0,166,3,0,0,0,1,0,1
16539,AP-10164,child homelessness is the new issue in america,ch1ld h0melessness 1s the new 1ssue 1n @mer1c@,general,0,0,0.0,0.969629603569372,2,A,1,322,2,1,0,1,1,1,0
16784,AP-10165,"o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human","o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human",general,0,0,0.0556535008868885,0.5895387906747245,0,A,0,305,23,0,0,0,0,0,0
16952,AP-10166,go sports! do the thing! win the points!,go sports! do the thing! win the points!,general,0,0,0.0712926663170585,0.7801877033465188,2,A,0,351,26,0,0,0,0,0,0
17205,AP-10167,i win again! parkinson's center,i win again! parkinson's center,general,1,2,1.0,0.9962733609710192,2,B,0,121,25,0,0,0,2,0,1
17495,AP-10168,black men latin men asian men white men,black men latin men asian men white men,general,0,0,0.0788670851079676,0.5948640244540717,0,A,0,328,2,0,0,0,2,1,0
17504,AP-10169,beach vibe,beach vibe,general,0,0,0.0,0.9345326589137016,1,A,0,370,6,0,0,0,1,1,0
17634,AP-10170,when she's mad at you but you want her attention,when she's m@d @t y0u but y0u w@nt her @ttent10n,general,0,0,0.0,0.8451673409022389,2,B,1,129,23,0,0,0,2,1,0
17659,AP-10171,ex girfriends be like.. i don't even care what he does anymore!!!,ex g1rfr1ends be l1ke.. 1 d0n't even c@re wh@t he d0es @nym0re!!!,general,0,0,0.0,0.9779941178830576,1,A,1,263,6,0,0,0,0,0,0
17829,AP-10172,when you tell him he can't go to chic-fil-a on sundays. what do you mean?,when you tell him he can't go to chic-fil-a on sundays. what do you mean?,humor,0,0,0.1531609199957632,0.6227178290419167,0,A,0,313,28,0,0,0,0,0,0
17830,AP-10173,exfoliating with the tears of my haters,exf0l1@t1ng w1th the te@rs 0f my h@ters,general,0,0,0.0,0.8582763524885889,1,A,1,242,4,0,0,0,2,1,0
17832,AP-10174,it's time we make peace with islam,1t's t1me we m@ke pe@ce w1th 1sl@m,general,0,0,0.0,0.6051407228206476,0,A,1,327,25,0,0,0,1,1,0
17956,AP-10175,one simple question why are we letting one man systematically destroy our nation before our eyes? answer mitch mcconnell,0ne s1mple quest10n why @re we lett1ng 0ne m@n system@t1c@lly destr0y 0ur n@t10n bef0re 0ur eyes? @nswer m1tch mcc0nnell,general,0,0,0.0,0.8229368789275391,0,A,1,193,8,0,0,0,0,0,0
18203,AP-10176,"dont you care about my future? stop the ""refugee"" invasion","dont you care about my future? stop the ""refugee"" invasion",political,1,2,1.0,0.9650120580962868,0,A,0,431,29,0,0,0,2,0,1
18275,AP-10177,"instead of being ""born again"" why not just grow up?","1nste@d 0f be1ng ""b0rn @g@1n"" why n0t just gr0w up?",general,0,0,0.0,0.8903861328011572,2,A,1,423,21,2,1,2,0,0,0
18350,AP-10178,when you see the gas bill,when you see the gas bill,humor,0,0,0.0,0.5057155059324152,0,B,0,320,26,1,2,1,0,0,0
18407,AP-10179,wing wing wing herro? thats racist!,w1ng w1ng w1ng herr0? th@ts r@c1st!,hate_speech,0,0,0.0,0.7632397493769358,1,A,1,210,11,0,0,0,2,1,0
18597,AP-10180,they stole ma chickin i stole their life,they st0le m@ ch1ck1n 1 st0le the1r l1fe,general,0,0,0.0,0.9178137330069532,2,A,1,217,9,0,0,0,0,0,0
18607,AP-10181,"my girlfriend said ""no more sex in our bed until you put a ring on it"" i really hope that she likes it","my girlfriend said ""no more sex in our bed until you put a ring on it"" i really hope that she likes it",personal,0,0,0.0,0.5793457711111203,1,B,0,472,16,1,0,1,0,0,0
18650,AP-10182,i am not gay.. i am a man who turned into a woman after a bee sting and now i am attracted to men. rellly. trust me,1 @m n0t g@y.. 1 @m @ m@n wh0 turned 1nt0 @ w0m@n @fter @ bee st1ng @nd n0w 1 @m @ttr@cted t0 men. rellly. trust me,personal,1,2,0.6885515201026577,0.9496593954628711,0,B,1,435,19,0,0,0,2,0,1
18673,AP-10183,how to remember kid in hot car keep 2nd road beer with them,how to remember kid in hot car keep 2nd road beer with them,general,0,0,0.0367105248074043,0.5240677733861105,2,B,0,230,28,1,2,1,0,0,0
18693,AP-10184,when i grow up i want to be a doctor,when 1 gr0w up 1 w@nt t0 be @ d0ct0r,personal,0,0,0.0,0.6386210895169677,1,A,1,255,5,0,0,0,0,0,0
18730,AP-10185,immigration invasion learn the difference,immigration invasion learn the difference,political,0,0,0.0,0.8239091279124652,1,A,0,480,24,0,0,0,0,0,0
19036,AP-10186,infamous,infamous,general,0,0,0.1786308743871107,0.744373772553185,1,B,0,313,28,0,0,0,0,0,0
19247,AP-10187,i only wear silk panties cotton ones remind me of slavery,1 0nly we@r s1lk p@nt1es c0tt0n 0nes rem1nd me 0f sl@very,hate_speech,0,0,0.0,0.912140712181583,1,A,1,233,21,0,0,0,0,0,0
19256,AP-10188,"as muslims, our quran orders us to immigrate to other countries, replace their governments with sharia law, orders the murder of christians, jews and all gay people, while embracing slavery and pedophilia. thanks democrats for making it so easy for us!","as muslims, our quran orders us to immigrate to other countries, replace their governments with sharia law, orders the murder of christians, jews and all gay people, while embracing slavery and pedophilia. thanks democrats for making it so easy for us!",hate_speech,1,2,1.0,0.877071659349661,0,B,0,121,25,1,2,1,0,1,1
19324,AP-10189,when you're the only dog left at the dog shelter and the black family wants to adopt you,when y0u're the 0nly d0g left @t the d0g shelter @nd the bl@ck f@m1ly w@nts t0 @d0pt y0u,humor,0,0,0.0,0.8731380995077276,0,B,1,6,23,0,0,0,2,1,0
19352,AP-10190,ain't nothing but a goat,ain't nothing but a goat,general,0,0,0.0,0.5760848149993214,1,A,0,177,6,0,0,0,1,1,0
19438,AP-10191,"when dudes try to be funny at the club i'm sorry, is this some sort of peasant joke that i'm too rich to understand?","when dudes try t0 be funny @t the club 1'm s0rry, 1s th1s s0me s0rt 0f pe@s@nt j0ke th@t 1'm t00 r1ch t0 underst@nd?",personal,0,0,0.0,0.7415676065563417,0,B,1,478,6,1,2,1,1,1,0
19458,AP-10192,carribbean women,carribbean women,general,0,0,0.0,0.8576769782794469,1,A,0,332,25,0,0,0,0,0,0
19540,AP-10193,mississippi wind chime,mississippi wind chime,general,0,0,0.049481195946096,0.6462705055855489,0,B,0,248,20,0,0,0,1,1,0
19586,AP-10194,conjoined twins abby and brittany,conjoined twins abby and brittany,general,0,0,0.066136690317431,0.9064078855789952,2,A,0,463,10,0,0,0,0,0,0
19630,AP-10195,i enjoyed watching the king kong movie,i enjoyed watching the king kong movie,general,0,0,0.0,0.8677184572428001,1,B,0,339,28,0,0,0,0,0,0
19753,AP-10196,"how many times do we have to teach you this lesson, you tranny freaks ?","how many times do we have to teach you this lesson, you tranny freaks ?",hate_speech,1,2,0.920802209231022,0.8592780201307705,2,A,0,231,24,0,0,0,2,0,1
20134,AP-10197,bro u dont watch idubbbz? bro.... thats kinda cringe,br0 u d0nt w@tch 1dubbbz? br0.... th@ts k1nd@ cr1nge,general,0,0,0.0,0.9503839135039068,0,A,1,101,18,0,0,0,0,0,0
20163,AP-10198,i am your equal!! spend money on me!!,1 @m y0ur equ@l!! spend m0ney 0n me!!,personal,0,0,0.0,0.5574006011252515,1,A,1,276,16,0,0,0,2,1,0
20379,AP-10199,bitches be like at the beach with my besties,b1tches be l1ke @t the be@ch w1th my best1es,general,1,2,0.789904643817956,0.7354803101265881,1,A,1,240,27,1,0,1,1,1,1
20568,AP-10200,meanwhile at the isis strip club,meanwhile at the isis strip club,political,0,0,0.0858676985052429,0.9933971238200014,0,B,0,205,28,0,0,0,1,1,0
20617,AP-10201,bruce jenner's cat,bruce jenner's cat,general,1,2,1.0,0.8169615194457881,2,B,0,462,17,0,0,0,2,0,1
20619,AP-10202,when you beat the shit out of the tranny hooker after you nut and call it a f****t but it doesn't get back up,when you beat the shit out of the tranny hooker after you nut and call it a f****t but it doesn't get back up,hate_speech,1,2,0.9699266012707956,0.8343792352708342,2,B,0,442,27,0,0,0,2,0,1
20736,AP-10203,go be gay somewhere else,g0 be g@y s0mewhere else,general,1,2,0.7137957071039243,0.9678267687109215,1,A,1,169,27,0,0,0,2,0,1
20751,AP-10204,"""islam is love!"" ariana grande august 2017 hillary clinton rally yeah, if you're a goat ***","""1sl@m 1s l0ve!"" @r1@n@ gr@nde @ugust 2017 h1ll@ry cl1nt0n r@lly ye@h, 1f y0u're @ g0@t ***",political,1,1,0.708782081734278,0.5889097393746257,1,A,1,489,17,1,2,1,1,0,1
20759,AP-10205,this steak is so black it stole my television,this steak is so black it stole my television,general,1,2,1.0,0.8569351674987307,2,B,0,146,2,0,0,0,1,1,1
20819,AP-10206,after a hard day of work mohammed is very tired,@fter @ h@rd d@y 0f w0rk m0h@mmed 1s very t1red,general,0,0,0.0,0.9223501506211752,1,B,1,262,6,0,0,0,0,0,0
20835,AP-10207,in my country i am forced to keep my mouth shut here i am free to talk trash about this country in hopes that it can change into a country where i am forced to keep my mouth shut,1n my c0untry 1 @m f0rced t0 keep my m0uth shut here 1 @m free t0 t@lk tr@sh @b0ut th1s c0untry 1n h0pes th@t 1t c@n ch@nge 1nt0 @ c0untry where 1 @m f0rced t0 keep my m0uth shut,personal,1,2,0.8,0.9922599384535482,1,A,1,271,27,1,0,1,2,0,1
20876,AP-10208,i heard you need a new tranny?,i heard you need a new tranny?,hate_speech,0,0,0.0717181556524718,0.6689241212480579,2,B,0,46,15,0,0,0,1,1,0
20879,AP-10209,what does a baby from auschwitz look like?,what does a baby from auschwitz look like?,hate_speech,0,0,0.1357013067836109,0.6814973587331004,1,B,0,155,14,0,0,0,0,0,0
20945,AP-10210,grabbing guns because criminals have too many is like castrating yourself because your neighbor has too many kids.,gr@bb1ng guns bec@use cr1m1n@ls h@ve t00 m@ny 1s l1ke c@str@t1ng y0urself bec@use y0ur ne1ghb0r h@s t00 m@ny k1ds.,general,0,0,0.0,0.8497158361815684,1,A,1,206,17,0,0,0,1,1,0
20971,AP-10211,if i can't trust you i don't need you,1f 1 c@n't trust y0u 1 d0n't need y0u,general,0,0,0.0,0.5901693253937008,2,B,1,397,5,0,0,0,2,1,0
21086,AP-10212,when the muslim kid you bullied starts counting backwards,when the muslim kid you bullied starts counting backwards,general,1,1,0.988684456141368,0.6230550124963755,0,A,0,171,8,0,0,0,1,0,1
21096,AP-10213,heartbreaking i weep for limp dicks everyday,heartbreaking i weep for limp dicks everyday,general,0,0,0.0497890560452395,0.5605824716772719,1,A,0,309,3,0,0,0,0,0,0
21346,AP-10214,slinkies are a good valentine gift for your girl,sl1nk1es @re @ g00d v@lent1ne g1ft f0r y0ur g1rl,general,0,0,0.0,0.7060663787645193,1,A,1,311,5,0,0,0,0,0,0
21354,AP-10215,"jesus take the wheel. carlos, you take the stereo. and i'll take lookout","jesus t@ke the wheel. c@rl0s, y0u t@ke the stere0. @nd 1'll t@ke l00k0ut",general,0,0,0.0,0.6422417741976669,0,B,1,127,6,0,0,0,0,0,0
21403,AP-10216,let me be clear i am a treasonous piece of shit,let me be cle@r 1 @m @ tre@s0n0us p1ece 0f sh1t,personal,0,0,0.0,0.8663136335658522,0,B,1,80,28,0,0,0,1,1,0
21408,AP-10217,"i'm uncertain where i stand on abortion.. i like killing babies, but hate the idea of giving women a choice","i'm uncertain where i stand on abortion.. i like killing babies, but hate the idea of giving women a choice",personal,1,2,0.9159037556735556,0.793115030452515,1,B,0,367,15,1,0,1,0,1,1
21853,AP-10218,pure american muscle,pure @mer1c@n muscle,general,0,0,0.0,0.9338287455066312,2,B,1,173,15,0,0,0,1,1,0
21908,AP-10219,the face she makes when she dumps a load,the f@ce she m@kes when she dumps @ l0@d,general,0,0,0.0,0.7335163231256072,0,A,1,337,8,1,0,1,0,0,0
